ensemble_id,size,positive_active_day_rate,positive_calendar_day_rate,active_days,total_return,max_dd,daily_sharpe,members
a565c95ea659ad+7de4db9c2df145+0011595a7d28ef,3,0.611764705882353,0.14985590778097982,85,0.02854102356531385,-0.01893942783766589,0.7849379092808425,"[""a565c95ea659ad"", ""7de4db9c2df145"", ""0011595a7d28ef""]"
7de4db9c2df145+e6da9b503cc726,2,0.6111111111111112,0.12680115273775217,72,0.0223929701519634,-0.028514045132209564,0.5857652872908594,"[""7de4db9c2df145"", ""e6da9b503cc726""]"
90560d58111e56+e6da9b503cc726,2,0.6111111111111112,0.09510086455331412,54,0.02054068459432834,-0.018187504141027877,0.7654075387017425,"[""90560d58111e56"", ""e6da9b503cc726""]"
6afb52531f2875+7de4db9c2df145+e6da9b503cc726,3,0.6075949367088608,0.138328530259366,79,0.01668290165739794,-0.018525449823020734,0.6424650361294004,"[""6afb52531f2875"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
0c27ea5e60af99+7de4db9c2df145+e6da9b503cc726,3,0.6075949367088608,0.138328530259366,79,0.01668290165739794,-0.018525449823020734,0.6424650361294004,"[""0c27ea5e60af99"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
90560d58111e56+6afb52531f2875+e6da9b503cc726,3,0.6065573770491803,0.10662824207492795,61,0.015357197800229372,-0.010722178693300721,0.8325229737012263,"[""90560d58111e56"", ""6afb52531f2875"", ""e6da9b503cc726""]"
90560d58111e56+0c27ea5e60af99+e6da9b503cc726,3,0.6065573770491803,0.10662824207492795,61,0.015357197800229372,-0.010722178693300721,0.8325229737012263,"[""90560d58111e56"", ""0c27ea5e60af99"", ""e6da9b503cc726""]"
ba0c5d34a6d53f+7de4db9c2df145+0011595a7d28ef,3,0.6063829787234043,0.1642651296829971,94,0.02458553227811855,-0.021591745360370007,0.7217237436705228,"[""ba0c5d34a6d53f"", ""7de4db9c2df145"", ""0011595a7d28ef""]"
6afb52531f2875+7de4db9c2df145+d3c6e0ebd1039b,3,0.5967741935483871,0.10662824207492795,62,0.01568684828388678,-0.012490598548605902,0.6119249169913163,"[""6afb52531f2875"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
0c27ea5e60af99+7de4db9c2df145+d3c6e0ebd1039b,3,0.5967741935483871,0.10662824207492795,62,0.01568684828388678,-0.012490598548605902,0.6119249169913163,"[""0c27ea5e60af99"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
a565c95ea659ad+7de4db9c2df145+e6da9b503cc726,3,0.5952380952380952,0.1440922190201729,84,0.02903277887914002,-0.019081083022006173,0.9040093370498304,"[""a565c95ea659ad"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
7b12bcd0e19b02+7de4db9c2df145+0011595a7d28ef,3,0.59375,0.1642651296829971,96,0.03293523648381602,-0.019764290022509345,0.8498895041411493,"[""7b12bcd0e19b02"", ""7de4db9c2df145"", ""0011595a7d28ef""]"
90560d58111e56+7de4db9c2df145+0011595a7d28ef,3,0.59375,0.1642651296829971,96,0.025151176282399712,-0.021383532836828922,0.7216697168941114,"[""90560d58111e56"", ""7de4db9c2df145"", ""0011595a7d28ef""]"
78293b292523ea+7de4db9c2df145+0011595a7d28ef,3,0.5894736842105263,0.16138328530259366,95,0.02645025534217993,-0.023147135299525057,0.6754790870293317,"[""78293b292523ea"", ""7de4db9c2df145"", ""0011595a7d28ef""]"
78293b292523ea+7de4db9c2df145+e6da9b503cc726,3,0.5851063829787234,0.1585014409221902,94,0.02692668236504603,-0.018132800350784795,0.7576182885154811,"[""78293b292523ea"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
0ddaafafb62640+7de4db9c2df145+e6da9b503cc726,3,0.5842696629213483,0.14985590778097982,89,0.027919635901063167,-0.01640205793573446,0.9510554684799323,"[""0ddaafafb62640"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
7b12bcd0e19b02+7de4db9c2df145+e6da9b503cc726,3,0.5833333333333334,0.16138328530259366,96,0.03343451491437288,-0.015597749976387965,0.9699299135989315,"[""7b12bcd0e19b02"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
7de4db9c2df145+d3c6e0ebd1039b,2,0.5769230769230769,0.08645533141210375,52,0.020897774020990356,-0.017421978607014776,0.5531209735146715,"[""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
ba0c5d34a6d53f+7de4db9c2df145+e6da9b503cc726,3,0.5747126436781609,0.1440922190201729,87,0.02508614955249966,-0.016664536920084516,0.8599079437469278,"[""ba0c5d34a6d53f"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
a565c95ea659ad+7de4db9c2df145+d3c6e0ebd1039b,3,0.5692307692307692,0.10662824207492795,65,0.028021326741429764,-0.016930471265299563,0.8753021385103468,"[""a565c95ea659ad"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
90560d58111e56+7de4db9c2df145+e6da9b503cc726,3,0.5681818181818182,0.1440922190201729,88,0.02565516534011003,-0.016622230277927197,0.8545641673180487,"[""90560d58111e56"", ""7de4db9c2df145"", ""e6da9b503cc726""]"
7b12bcd0e19b02+7de4db9c2df145+d3c6e0ebd1039b,3,0.5584415584415584,0.1239193083573487,77,0.032418736242645796,-0.017312133858803147,0.9422270810336278,"[""7b12bcd0e19b02"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
0ddaafafb62640+7de4db9c2df145+d3c6e0ebd1039b,3,0.5571428571428572,0.11239193083573487,70,0.0268714555733931,-0.015615264410372864,0.8863205553161403,"[""0ddaafafb62640"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
0ddaafafb62640+6afb52531f2875+7de4db9c2df145,3,0.5507246376811594,0.10951008645533142,69,0.026197121467583573,-0.016444454559296107,0.9298833158569829,"[""0ddaafafb62640"", ""6afb52531f2875"", ""7de4db9c2df145""]"
0ddaafafb62640+0c27ea5e60af99+7de4db9c2df145,3,0.5507246376811594,0.10951008645533142,69,0.026197121467583573,-0.016444454559296107,0.9298833158569829,"[""0ddaafafb62640"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
78293b292523ea+7de4db9c2df145+d3c6e0ebd1039b,3,0.5466666666666666,0.11815561959654179,75,0.02595085160490984,-0.028636017129152203,0.748202864670517,"[""78293b292523ea"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
ba0c5d34a6d53f+7de4db9c2df145+d3c6e0ebd1039b,3,0.5441176470588235,0.10662824207492795,68,0.024040858560285372,-0.01587795335527331,0.7980244286401798,"[""ba0c5d34a6d53f"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
90560d58111e56+7de4db9c2df145+d3c6e0ebd1039b,3,0.5428571428571428,0.10951008645533142,70,0.024595473667987866,-0.014698087516530123,0.7848605555308632,"[""90560d58111e56"", ""7de4db9c2df145"", ""d3c6e0ebd1039b""]"
a565c95ea659ad+6afb52531f2875+7de4db9c2df145,3,0.5423728813559322,0.09221902017291066,59,0.027320540271110305,-0.016163076035884516,0.8899965989160883,"[""a565c95ea659ad"", ""6afb52531f2875"", ""7de4db9c2df145""]"
a565c95ea659ad+0c27ea5e60af99+7de4db9c2df145,3,0.5423728813559322,0.09221902017291066,59,0.027320540271110305,-0.016163076035884516,0.8899965989160883,"[""a565c95ea659ad"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
ba0c5d34a6d53f+6afb52531f2875+7de4db9c2df145,3,0.5373134328358209,0.1037463976945245,67,0.023368383273409954,-0.016706922229854704,0.8350016187187032,"[""ba0c5d34a6d53f"", ""6afb52531f2875"", ""7de4db9c2df145""]"
ba0c5d34a6d53f+0c27ea5e60af99+7de4db9c2df145,3,0.5373134328358209,0.1037463976945245,67,0.023368383273409954,-0.016706922229854704,0.8350016187187032,"[""ba0c5d34a6d53f"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
7b12bcd0e19b02+6afb52531f2875+7de4db9c2df145,3,0.5352112676056338,0.10951008645533142,71,0.03171495212529041,-0.016163076035884516,0.9568622270985887,"[""7b12bcd0e19b02"", ""6afb52531f2875"", ""7de4db9c2df145""]"
7b12bcd0e19b02+0c27ea5e60af99+7de4db9c2df145,3,0.5352112676056338,0.10951008645533142,71,0.03171495212529041,-0.016163076035884516,0.9568622270985887,"[""7b12bcd0e19b02"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
78293b292523ea+6afb52531f2875+7de4db9c2df145,3,0.5285714285714286,0.10662824207492795,70,0.02523763218134789,-0.01943983142620609,0.746873273055711,"[""78293b292523ea"", ""6afb52531f2875"", ""7de4db9c2df145""]"
78293b292523ea+0c27ea5e60af99+7de4db9c2df145,3,0.5285714285714286,0.10662824207492795,70,0.02523763218134789,-0.01943983142620609,0.746873273055711,"[""78293b292523ea"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
0ddaafafb62640+7de4db9c2df145,2,0.5254237288135594,0.0893371757925072,59,0.0367356182168308,-0.030034008140335966,0.8861707806223512,"[""0ddaafafb62640"", ""7de4db9c2df145""]"
90560d58111e56+6afb52531f2875+7de4db9c2df145,3,0.5217391304347826,0.1037463976945245,69,0.023933355324969208,-0.01666587059483493,0.8264530542547235,"[""90560d58111e56"", ""6afb52531f2875"", ""7de4db9c2df145""]"
90560d58111e56+0c27ea5e60af99+7de4db9c2df145,3,0.5217391304347826,0.1037463976945245,69,0.023933355324969208,-0.01666587059483493,0.8264530542547235,"[""90560d58111e56"", ""0c27ea5e60af99"", ""7de4db9c2df145""]"
ba0c5d34a6d53f+7de4db9c2df145,2,0.5087719298245614,0.08357348703170028,57,0.03245432263156345,-0.03042221816780788,0.789732503099271,"[""ba0c5d34a6d53f"", ""7de4db9c2df145""]"
7b12bcd0e19b02+7de4db9c2df145,2,0.5,0.08645533141210375,60,0.04497633817822844,-0.024190596346374105,0.9151209456044052,"[""7b12bcd0e19b02"", ""7de4db9c2df145""]"
78293b292523ea+7de4db9c2df145,2,0.4915254237288136,0.08357348703170028,59,0.03512388061367444,-0.02776218760734439,0.7048626177049188,"[""78293b292523ea"", ""7de4db9c2df145""]"
90560d58111e56+7de4db9c2df145,2,0.4915254237288136,0.08357348703170028,59,0.033285534838924935,-0.03036960039595804,0.7826373772633659,"[""90560d58111e56"", ""7de4db9c2df145""]"
